LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-16,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-19,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-20,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-37, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-19,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-38, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-18,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-17,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,,50:DA:D6:C1:07:79,-19,,0.000000,0.000000,0.000,0.000,Client
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-69, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:31,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-81, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-26, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-24, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-28, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-67, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-27, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2026-03-09 23:22:32,1900-01-00 00:00:00,MyWiFi,54:22:F8:1B:E3:F6,-62, WPA2 ,0.000000,0.000000,0.000,0.000,AP
